@info
{
    "table":{
        "name":"train",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"wgec_home_garden",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"A.id",
                "type":"TEXT"
            },
            {
                "name":"B.id",
                "type":"TEXT"
            },
            {
                "name":"label",
                "type":"INTEGER"
            }
        ]
    }
}

@data
pairID:INTEGER,A.id:TEXT,B.id:TEXT,label:INTEGER
1,3159,3159#Walmart.com,1
2,3354,3354#Walmart.com,1
3,3977,3977#Walmart.com,1
4,190841,190841#Walmart.com,1
5,205620,205620#Walmart.com,1
6,205967,205967#Walmart.com,1
7,206732,206732#Walmart.com,1
8,209869,209869#Walmart.com,1
9,211534,211534#Walmart.com,1
10,212641,212641#Walmart.com,1
11,213926,213926#Walmart.com,1
12,215561,215561#Walmart.com,1
13,223440,223440#Walmart.com,1
14,226175,226175#Walmart.com,1
15,228743,228743#Walmart.com,1
16,229563,229563#Walmart.com,1
17,229584,229584#Walmart.com,1
18,230169,230169#Walmart.com,1
19,236972,236972#Walmart.com,1
20,238178,238178#Walmart.com,1
21,238355,238355#Walmart.com,1
22,240426,240426#Walmart.com,1
23,245764,245764#Walmart.com,1
24,248308,248308#Walmart.com,1
25,248344,248344#Walmart.com,1
26,250613,250613#Walmart.com,1
27,250872,250872#Walmart.com,1
28,254632,254632#Walmart.com,1
29,254740,254740#Walmart.com,1
30,256897,256897#Walmart.com,1
31,265077,265077#Walmart.com,1
32,275473,275473#Walmart.com,1
33,278865,278865#Walmart.com,1
34,283228,283228#Walmart.com,1
35,283238,283238#Walmart.com,1
36,283515,283515#Walmart.com,1
37,283549,283549#Walmart.com,1
38,283609,283609#Walmart.com,1
39,284026,284026#Walmart.com,1
40,286716,286716#Walmart.com,1
41,291333,291333#Walmart.com,1
42,304187,304187#Walmart.com,1
43,304883,304883#Walmart.com,1
44,308764,308764#Walmart.com,1
45,309369,309369#Walmart.com,1
46,311877,311877#Walmart.com,1
47,318601,318601#Walmart.com,1
48,322533,322533#Walmart.com,1
49,326685,326685#Walmart.com,1
50,326877,326877#Walmart.com,1
51,330108,330108#Walmart.com,1
52,338382,338382#Walmart.com,1
53,339566,339566#Walmart.com,1
54,346575,346575#Walmart.com,1
55,348648,348648#Walmart.com,1
56,351872,351872#Walmart.com,1
