@info
{
    "table":{
        "name":"labeled_pairs",
        "description":"",
        "idAttrib":{
            "name":"pairID",
            "type":"INTEGER"
        },
        "projectName":"elec_40K",
        "attributes":[
            {
                "name":"pairID",
                "type":"INTEGER"
            },
            {
                "name":"A.id",
                "type":"TEXT"
            },
            {
                "name":"B.id",
                "type":"TEXT"
            },
            {
                "name":"label",
                "type":"INTEGER"
            }
        ]
    }
}

@data
pairID:INTEGER,A.id:TEXT,B.id:TEXT,label:INTEGER
1,215471,215471#Walmart.com,1
2,216573,216573#Walmart.com,1
3,248280,248280#Walmart.com,1
4,249673,249673#Walmart.com,1
5,272168,272168#Walmart.com,1
6,283430,283430#Walmart.com,1
7,312235,312235#Walmart.com,1
8,320179,320179#Walmart.com,1
9,320246,320246#Walmart.com,1
10,354366,354366#Walmart.com,1
11,375443,375443#Walmart.com,1
12,379254,379254#Walmart.com,1
13,405487,405487#Walmart.com,1
14,453694,453694#Walmart.com,1
15,454695,454695#Walmart.com,1
16,468887,468887#Walmart.com,1
17,481771,481771#Walmart.com,1
18,491627,491627#Walmart.com,1
19,496626,496626#Walmart.com,1
20,501402,501402#Walmart.com,1
21,518860,518860#Walmart.com,1
22,519343,519343#Walmart.com,1
23,521175,521175#Walmart.com,1
24,532132,532132#Walmart.com,1
25,538351,538351#Walmart.com,1
26,538798,538798#Walmart.com,1
27,567718,567718#Walmart.com,1
28,568906,568906#Walmart.com,1
29,575290,575290#Walmart.com,1
30,582680,582680#Walmart.com,1
31,599768,599768#Walmart.com,1
32,619990,619990#Walmart.com,1
33,621665,621665#Walmart.com,1
34,623000,623000#Walmart.com,1
35,630079,630079#Walmart.com,1
36,638215,638215#Walmart.com,1
37,639034,639034#Walmart.com,1
38,665138,665138#Walmart.com,1
39,670654,670654#Walmart.com,1
40,676261,676261#Walmart.com,1
41,700450,700450#Walmart.com,1
42,722766,722766#Walmart.com,1
43,757755,757755#Walmart.com,1
44,784164,784164#Walmart.com,1
45,799511,799511#Walmart.com,1
46,809812,809812#Walmart.com,1
47,830513,830513#Walmart.com,1
48,830813,830813#Walmart.com,1
49,831793,831793#Walmart.com,1
50,836251,836251#Walmart.com,1
51,841542,841542#Walmart.com,1
52,845358,845358#Walmart.com,1
53,849492,849492#Walmart.com,1
54,853594,853594#Walmart.com,1
55,853794,853794#Walmart.com,1
56,857458,857458#Walmart.com,1
57,864453,864453#Walmart.com,1
58,865798,865798#Walmart.com,1
59,870826,870826#Walmart.com,1
60,870856,870856#Walmart.com,1
61,870864,870864#Walmart.com,1
62,872067,872067#Walmart.com,1
63,891703,891703#Walmart.com,1
64,908068,908068#Walmart.com,1
65,922880,922880#Walmart.com,1
66,929157,929157#Walmart.com,1
67,931998,931998#Walmart.com,1
68,202896,202896#Walmart.com,1
69,214690,214690#Walmart.com,1
70,223050,223050#Walmart.com,1
71,238588,238588#Walmart.com,1
72,238642,238642#Walmart.com,1
73,245478,245478#Walmart.com,1
74,283666,283666#Walmart.com,1
75,288817,288817#Walmart.com,1
76,309909,309909#Walmart.com,1
77,311028,311028#Walmart.com,1
78,348834,348834#Walmart.com,1
79,380171,380171#Walmart.com,1
80,390685,390685#Walmart.com,1
81,418862,418862#Walmart.com,1
82,431365,431365#Walmart.com,1
